system_id,utterance_id,wav_a_path,wav_b_path,spk_sim,acc_sim,n_listeners
sys012,utt102,wav/vmc2026-track3-sys012-utt102.wav,wav/vmc2026-track3-sys019-utt101.wav,4.8,4.8,5
sys011,utt304,wav/vmc2026-track3-sys011-utt304.wav,wav/vmc2026-track3-sys019-utt303.wav,4.6,4.6,5
sys009,utt070,wav/vmc2026-track3-sys009-utt070.wav,wav/vmc2026-track3-sys019-utt069.wav,4.2,3.4,5
sys018,utt156,wav/vmc2026-track3-sys018-utt156.wav,wav/vmc2026-track3-sys019-utt155.wav,3.4,4.2,5
sys007,utt272,wav/vmc2026-track3-sys007-utt272.wav,wav/vmc2026-track3-sys019-utt271.wav,2.8,3.2,5
sys012,utt318,wav/vmc2026-track3-sys012-utt318.wav,wav/vmc2026-track3-sys019-utt317.wav,4.8,4.8,5
sys025,utt308,wav/vmc2026-track3-sys025-utt308.wav,wav/vmc2026-track3-sys019-utt307.wav,4.6,4.4,5
sys001,utt038,wav/vmc2026-track3-sys001-utt038.wav,wav/vmc2026-track3-sys019-utt037.wav,4.8,4.8,5
sys023,utt062,wav/vmc2026-track3-sys023-utt062.wav,wav/vmc2026-track3-sys019-utt061.wav,4.8,4.6,5
sys007,utt218,wav/vmc2026-track3-sys007-utt218.wav,wav/vmc2026-track3-sys019-utt217.wav,4.0,4.8,5
sys013,utt214,wav/vmc2026-track3-sys013-utt214.wav,wav/vmc2026-track3-sys019-utt213.wav,4.8,4.8,5
sys011,utt178,wav/vmc2026-track3-sys011-utt178.wav,wav/vmc2026-track3-sys019-utt177.wav,4.6,4.4,5
sys020,utt186,wav/vmc2026-track3-sys020-utt186.wav,wav/vmc2026-track3-sys019-utt185.wav,3.4,3.8,5
sys002,utt042,wav/vmc2026-track3-sys002-utt042.wav,wav/vmc2026-track3-sys019-utt041.wav,4.2,4.0,5
sys001,utt130,wav/vmc2026-track3-sys001-utt130.wav,wav/vmc2026-track3-sys019-utt129.wav,4.8,4.8,5
sys013,utt148,wav/vmc2026-track3-sys013-utt148.wav,wav/vmc2026-track3-sys019-utt147.wav,4.6,4.4,5
sys010,utt318,wav/vmc2026-track3-sys010-utt318.wav,wav/vmc2026-track3-sys019-utt317.wav,4.6,4.8,5
sys016,utt302,wav/vmc2026-track3-sys016-utt302.wav,wav/vmc2026-track3-sys019-utt301.wav,3.8,4.0,5
sys010,utt236,wav/vmc2026-track3-sys010-utt236.wav,wav/vmc2026-track3-sys019-utt235.wav,3.6,3.6,5
sys026,utt298,wav/vmc2026-track3-sys026-utt298.wav,wav/vmc2026-track3-sys019-utt297.wav,4.8,4.8,5
sys013,utt068,wav/vmc2026-track3-sys013-utt068.wav,wav/vmc2026-track3-sys019-utt067.wav,4.8,4.2,5
sys013,utt184,wav/vmc2026-track3-sys013-utt184.wav,wav/vmc2026-track3-sys019-utt183.wav,4.6,4.6,5
sys002,utt200,wav/vmc2026-track3-sys002-utt200.wav,wav/vmc2026-track3-sys019-utt199.wav,4.8,5.0,5
sys005,utt228,wav/vmc2026-track3-sys005-utt228.wav,wav/vmc2026-track3-sys019-utt227.wav,3.8,4.0,5
sys026,utt286,wav/vmc2026-track3-sys026-utt286.wav,wav/vmc2026-track3-sys019-utt285.wav,4.4,4.0,5
sys010,utt244,wav/vmc2026-track3-sys010-utt244.wav,wav/vmc2026-track3-sys019-utt243.wav,3.8,4.2,5
sys014,utt280,wav/vmc2026-track3-sys014-utt280.wav,wav/vmc2026-track3-sys019-utt279.wav,4.8,4.8,5
sys001,utt174,wav/vmc2026-track3-sys001-utt174.wav,wav/vmc2026-track3-sys019-utt173.wav,4.8,4.6,5
sys012,utt248,wav/vmc2026-track3-sys012-utt248.wav,wav/vmc2026-track3-sys019-utt247.wav,4.8,4.8,5
sys025,utt184,wav/vmc2026-track3-sys025-utt184.wav,wav/vmc2026-track3-sys019-utt183.wav,3.8,3.4,5
sys024,utt270,wav/vmc2026-track3-sys024-utt270.wav,wav/vmc2026-track3-sys019-utt269.wav,4.8,4.8,5
sys010,utt004,wav/vmc2026-track3-sys010-utt004.wav,wav/vmc2026-track3-sys019-utt003.wav,4.8,5.0,5
sys018,utt044,wav/vmc2026-track3-sys018-utt044.wav,wav/vmc2026-track3-sys019-utt043.wav,1.2,1.8,5
sys012,utt106,wav/vmc2026-track3-sys012-utt106.wav,wav/vmc2026-track3-sys019-utt105.wav,5.0,5.0,5
sys013,utt236,wav/vmc2026-track3-sys013-utt236.wav,wav/vmc2026-track3-sys019-utt235.wav,4.8,4.8,5
sys007,utt102,wav/vmc2026-track3-sys007-utt102.wav,wav/vmc2026-track3-sys019-utt101.wav,4.8,4.8,5
sys007,utt078,wav/vmc2026-track3-sys007-utt078.wav,wav/vmc2026-track3-sys019-utt077.wav,4.6,4.6,5
sys024,utt078,wav/vmc2026-track3-sys024-utt078.wav,wav/vmc2026-track3-sys019-utt077.wav,5.0,4.8,5
sys016,utt016,wav/vmc2026-track3-sys016-utt016.wav,wav/vmc2026-track3-sys019-utt015.wav,2.8,3.6,5
sys011,utt082,wav/vmc2026-track3-sys011-utt082.wav,wav/vmc2026-track3-sys019-utt081.wav,4.6,4.2,5
sys014,utt116,wav/vmc2026-track3-sys014-utt116.wav,wav/vmc2026-track3-sys019-utt115.wav,4.8,4.6,5
sys026,utt076,wav/vmc2026-track3-sys026-utt076.wav,wav/vmc2026-track3-sys019-utt075.wav,4.2,4.2,5
sys005,utt108,wav/vmc2026-track3-sys005-utt108.wav,wav/vmc2026-track3-sys019-utt107.wav,4.0,4.0,5
sys008,utt174,wav/vmc2026-track3-sys008-utt174.wav,wav/vmc2026-track3-sys019-utt173.wav,4.8,4.6,5
sys001,utt152,wav/vmc2026-track3-sys001-utt152.wav,wav/vmc2026-track3-sys019-utt151.wav,4.6,4.6,5
sys002,utt028,wav/vmc2026-track3-sys002-utt028.wav,wav/vmc2026-track3-sys019-utt027.wav,4.8,4.8,5
sys024,utt302,wav/vmc2026-track3-sys024-utt302.wav,wav/vmc2026-track3-sys019-utt301.wav,4.8,4.6,5
sys023,utt274,wav/vmc2026-track3-sys023-utt274.wav,wav/vmc2026-track3-sys019-utt273.wav,2.6,2.6,5
sys011,utt160,wav/vmc2026-track3-sys011-utt160.wav,wav/vmc2026-track3-sys019-utt159.wav,4.6,4.6,5
sys011,utt020,wav/vmc2026-track3-sys011-utt020.wav,wav/vmc2026-track3-sys019-utt019.wav,4.6,4.6,5
sys017,utt140,wav/vmc2026-track3-sys017-utt140.wav,wav/vmc2026-track3-sys019-utt139.wav,3.0,2.6,5
sys007,utt104,wav/vmc2026-track3-sys007-utt104.wav,wav/vmc2026-track3-sys019-utt103.wav,3.8,3.8,5
sys013,utt282,wav/vmc2026-track3-sys013-utt282.wav,wav/vmc2026-track3-sys019-utt281.wav,4.8,4.8,5
sys011,utt204,wav/vmc2026-track3-sys011-utt204.wav,wav/vmc2026-track3-sys019-utt203.wav,4.8,4.8,5
sys025,utt218,wav/vmc2026-track3-sys025-utt218.wav,wav/vmc2026-track3-sys019-utt217.wav,4.6,4.6,5
sys008,utt290,wav/vmc2026-track3-sys008-utt290.wav,wav/vmc2026-track3-sys019-utt289.wav,4.8,4.8,5
sys018,utt130,wav/vmc2026-track3-sys018-utt130.wav,wav/vmc2026-track3-sys019-utt129.wav,3.8,4.0,5
sys002,utt154,wav/vmc2026-track3-sys002-utt154.wav,wav/vmc2026-track3-sys019-utt153.wav,4.6,4.8,5
sys024,utt128,wav/vmc2026-track3-sys024-utt128.wav,wav/vmc2026-track3-sys019-utt127.wav,4.8,5.0,5
sys012,utt276,wav/vmc2026-track3-sys012-utt276.wav,wav/vmc2026-track3-sys019-utt275.wav,4.4,4.4,5
sys001,utt024,wav/vmc2026-track3-sys001-utt024.wav,wav/vmc2026-track3-sys019-utt023.wav,4.0,4.0,5
sys014,utt110,wav/vmc2026-track3-sys014-utt110.wav,wav/vmc2026-track3-sys019-utt109.wav,5.0,5.0,5
sys002,utt218,wav/vmc2026-track3-sys002-utt218.wav,wav/vmc2026-track3-sys019-utt217.wav,4.8,4.8,5
sys022,utt222,wav/vmc2026-track3-sys022-utt222.wav,wav/vmc2026-track3-sys019-utt221.wav,3.4,3.6,5
sys023,utt150,wav/vmc2026-track3-sys023-utt150.wav,wav/vmc2026-track3-sys019-utt149.wav,4.4,4.6,5
sys007,utt024,wav/vmc2026-track3-sys007-utt024.wav,wav/vmc2026-track3-sys019-utt023.wav,4.0,3.8,5
sys020,utt036,wav/vmc2026-track3-sys020-utt036.wav,wav/vmc2026-track3-sys019-utt035.wav,2.8,3.4,5
sys009,utt248,wav/vmc2026-track3-sys009-utt248.wav,wav/vmc2026-track3-sys019-utt247.wav,5.0,5.0,5
sys008,utt314,wav/vmc2026-track3-sys008-utt314.wav,wav/vmc2026-track3-sys019-utt313.wav,4.4,4.0,5
sys018,utt028,wav/vmc2026-track3-sys018-utt028.wav,wav/vmc2026-track3-sys019-utt027.wav,2.8,3.4,5
sys025,utt314,wav/vmc2026-track3-sys025-utt314.wav,wav/vmc2026-track3-sys019-utt313.wav,3.0,3.6,5
sys007,utt018,wav/vmc2026-track3-sys007-utt018.wav,wav/vmc2026-track3-sys019-utt017.wav,4.4,4.6,5
sys016,utt320,wav/vmc2026-track3-sys016-utt320.wav,wav/vmc2026-track3-sys019-utt319.wav,1.4,2.4,5
sys022,utt082,wav/vmc2026-track3-sys022-utt082.wav,wav/vmc2026-track3-sys019-utt081.wav,4.2,4.4,5
sys009,utt036,wav/vmc2026-track3-sys009-utt036.wav,wav/vmc2026-track3-sys019-utt035.wav,3.2,1.8,5
sys022,utt210,wav/vmc2026-track3-sys022-utt210.wav,wav/vmc2026-track3-sys019-utt209.wav,4.0,3.6,5
sys022,utt130,wav/vmc2026-track3-sys022-utt130.wav,wav/vmc2026-track3-sys019-utt129.wav,3.6,3.2,5
sys018,utt134,wav/vmc2026-track3-sys018-utt134.wav,wav/vmc2026-track3-sys019-utt133.wav,1.4,1.6,5
sys024,utt314,wav/vmc2026-track3-sys024-utt314.wav,wav/vmc2026-track3-sys019-utt313.wav,4.2,3.6,5
sys007,utt202,wav/vmc2026-track3-sys007-utt202.wav,wav/vmc2026-track3-sys019-utt201.wav,3.2,3.4,5
sys008,utt208,wav/vmc2026-track3-sys008-utt208.wav,wav/vmc2026-track3-sys019-utt207.wav,4.8,5.0,5
sys013,utt216,wav/vmc2026-track3-sys013-utt216.wav,wav/vmc2026-track3-sys019-utt215.wav,4.6,4.6,5
sys018,utt160,wav/vmc2026-track3-sys018-utt160.wav,wav/vmc2026-track3-sys019-utt159.wav,4.4,4.6,5
sys022,utt112,wav/vmc2026-track3-sys022-utt112.wav,wav/vmc2026-track3-sys019-utt111.wav,4.8,4.4,5
sys011,utt036,wav/vmc2026-track3-sys011-utt036.wav,wav/vmc2026-track3-sys019-utt035.wav,3.6,3.4,5
sys018,utt238,wav/vmc2026-track3-sys018-utt238.wav,wav/vmc2026-track3-sys019-utt237.wav,3.4,3.8,5
sys026,utt294,wav/vmc2026-track3-sys026-utt294.wav,wav/vmc2026-track3-sys019-utt293.wav,4.4,4.4,5
sys005,utt246,wav/vmc2026-track3-sys005-utt246.wav,wav/vmc2026-track3-sys019-utt245.wav,3.6,3.8,5
sys018,utt172,wav/vmc2026-track3-sys018-utt172.wav,wav/vmc2026-track3-sys019-utt171.wav,3.0,3.2,5
sys006,utt112,wav/vmc2026-track3-sys006-utt112.wav,wav/vmc2026-track3-sys019-utt111.wav,4.4,4.4,5
sys008,utt272,wav/vmc2026-track3-sys008-utt272.wav,wav/vmc2026-track3-sys019-utt271.wav,5.0,5.0,5
sys023,utt316,wav/vmc2026-track3-sys023-utt316.wav,wav/vmc2026-track3-sys019-utt315.wav,4.4,3.8,5
sys002,utt036,wav/vmc2026-track3-sys002-utt036.wav,wav/vmc2026-track3-sys019-utt035.wav,3.6,2.6,5
sys006,utt274,wav/vmc2026-track3-sys006-utt274.wav,wav/vmc2026-track3-sys019-utt273.wav,5.0,5.0,5
sys022,utt172,wav/vmc2026-track3-sys022-utt172.wav,wav/vmc2026-track3-sys019-utt171.wav,4.4,3.4,5
sys001,utt128,wav/vmc2026-track3-sys001-utt128.wav,wav/vmc2026-track3-sys019-utt127.wav,4.6,4.2,5
sys010,utt106,wav/vmc2026-track3-sys010-utt106.wav,wav/vmc2026-track3-sys019-utt105.wav,4.8,4.6,5
sys023,utt080,wav/vmc2026-track3-sys023-utt080.wav,wav/vmc2026-track3-sys019-utt079.wav,4.4,4.4,5
sys009,utt146,wav/vmc2026-track3-sys009-utt146.wav,wav/vmc2026-track3-sys019-utt145.wav,4.4,4.2,5
sys017,utt314,wav/vmc2026-track3-sys017-utt314.wav,wav/vmc2026-track3-sys019-utt313.wav,4.8,4.8,5
sys010,utt248,wav/vmc2026-track3-sys010-utt248.wav,wav/vmc2026-track3-sys019-utt247.wav,5.0,4.6,5
sys008,utt212,wav/vmc2026-track3-sys008-utt212.wav,wav/vmc2026-track3-sys019-utt211.wav,4.8,4.8,5
sys022,utt108,wav/vmc2026-track3-sys022-utt108.wav,wav/vmc2026-track3-sys019-utt107.wav,4.8,4.6,5
sys017,utt004,wav/vmc2026-track3-sys017-utt004.wav,wav/vmc2026-track3-sys019-utt003.wav,4.6,4.6,5
sys022,utt024,wav/vmc2026-track3-sys022-utt024.wav,wav/vmc2026-track3-sys019-utt023.wav,3.8,3.4,5
sys001,utt146,wav/vmc2026-track3-sys001-utt146.wav,wav/vmc2026-track3-sys019-utt145.wav,4.8,4.4,5
sys026,utt070,wav/vmc2026-track3-sys026-utt070.wav,wav/vmc2026-track3-sys019-utt069.wav,4.8,4.0,5
sys024,utt068,wav/vmc2026-track3-sys024-utt068.wav,wav/vmc2026-track3-sys019-utt067.wav,4.4,3.6,5
sys009,utt230,wav/vmc2026-track3-sys009-utt230.wav,wav/vmc2026-track3-sys019-utt229.wav,4.8,4.8,5
sys010,utt050,wav/vmc2026-track3-sys010-utt050.wav,wav/vmc2026-track3-sys019-utt049.wav,4.2,4.2,5
sys018,utt030,wav/vmc2026-track3-sys018-utt030.wav,wav/vmc2026-track3-sys019-utt029.wav,4.2,4.2,5
sys018,utt122,wav/vmc2026-track3-sys018-utt122.wav,wav/vmc2026-track3-sys019-utt121.wav,3.0,3.4,5
sys016,utt300,wav/vmc2026-track3-sys016-utt300.wav,wav/vmc2026-track3-sys019-utt299.wav,4.0,4.4,5
sys025,utt154,wav/vmc2026-track3-sys025-utt154.wav,wav/vmc2026-track3-sys019-utt153.wav,4.6,4.6,5
sys025,utt228,wav/vmc2026-track3-sys025-utt228.wav,wav/vmc2026-track3-sys019-utt227.wav,3.2,3.6,5
sys024,utt244,wav/vmc2026-track3-sys024-utt244.wav,wav/vmc2026-track3-sys019-utt243.wav,5.0,5.0,5
sys013,utt158,wav/vmc2026-track3-sys013-utt158.wav,wav/vmc2026-track3-sys019-utt157.wav,4.6,4.6,5
sys008,utt200,wav/vmc2026-track3-sys008-utt200.wav,wav/vmc2026-track3-sys019-utt199.wav,4.8,4.8,5
sys022,utt176,wav/vmc2026-track3-sys022-utt176.wav,wav/vmc2026-track3-sys019-utt175.wav,3.6,3.6,5
sys013,utt268,wav/vmc2026-track3-sys013-utt268.wav,wav/vmc2026-track3-sys019-utt267.wav,4.4,4.6,5
sys013,utt180,wav/vmc2026-track3-sys013-utt180.wav,wav/vmc2026-track3-sys019-utt179.wav,4.0,4.2,5
sys005,utt302,wav/vmc2026-track3-sys005-utt302.wav,wav/vmc2026-track3-sys019-utt301.wav,3.8,3.4,5
sys025,utt208,wav/vmc2026-track3-sys025-utt208.wav,wav/vmc2026-track3-sys019-utt207.wav,4.2,4.4,5
sys023,utt304,wav/vmc2026-track3-sys023-utt304.wav,wav/vmc2026-track3-sys019-utt303.wav,4.4,4.0,5
sys020,utt300,wav/vmc2026-track3-sys020-utt300.wav,wav/vmc2026-track3-sys019-utt299.wav,3.8,4.0,5
sys006,utt144,wav/vmc2026-track3-sys006-utt144.wav,wav/vmc2026-track3-sys019-utt143.wav,4.6,4.2,5
sys024,utt088,wav/vmc2026-track3-sys024-utt088.wav,wav/vmc2026-track3-sys019-utt087.wav,4.8,4.8,5
sys010,utt012,wav/vmc2026-track3-sys010-utt012.wav,wav/vmc2026-track3-sys019-utt011.wav,5.0,4.8,5
sys005,utt008,wav/vmc2026-track3-sys005-utt008.wav,wav/vmc2026-track3-sys019-utt007.wav,4.0,4.0,5
sys007,utt312,wav/vmc2026-track3-sys007-utt312.wav,wav/vmc2026-track3-sys019-utt311.wav,4.6,4.4,5
sys012,utt174,wav/vmc2026-track3-sys012-utt174.wav,wav/vmc2026-track3-sys019-utt173.wav,3.8,3.6,5
sys011,utt224,wav/vmc2026-track3-sys011-utt224.wav,wav/vmc2026-track3-sys019-utt223.wav,5.0,4.8,5
sys009,utt178,wav/vmc2026-track3-sys009-utt178.wav,wav/vmc2026-track3-sys019-utt177.wav,4.8,4.6,5
sys005,utt068,wav/vmc2026-track3-sys005-utt068.wav,wav/vmc2026-track3-sys019-utt067.wav,3.6,3.8,5
sys007,utt306,wav/vmc2026-track3-sys007-utt306.wav,wav/vmc2026-track3-sys019-utt305.wav,4.4,4.4,5
sys013,utt202,wav/vmc2026-track3-sys013-utt202.wav,wav/vmc2026-track3-sys019-utt201.wav,4.6,4.6,5
sys014,utt296,wav/vmc2026-track3-sys014-utt296.wav,wav/vmc2026-track3-sys019-utt295.wav,5.0,4.8,5
sys014,utt144,wav/vmc2026-track3-sys014-utt144.wav,wav/vmc2026-track3-sys019-utt143.wav,4.6,4.6,5
sys008,utt048,wav/vmc2026-track3-sys008-utt048.wav,wav/vmc2026-track3-sys019-utt047.wav,4.4,4.4,5
sys007,utt198,wav/vmc2026-track3-sys007-utt198.wav,wav/vmc2026-track3-sys019-utt197.wav,4.2,4.2,5
sys018,utt116,wav/vmc2026-track3-sys018-utt116.wav,wav/vmc2026-track3-sys019-utt115.wav,3.2,3.6,5
sys016,utt014,wav/vmc2026-track3-sys016-utt014.wav,wav/vmc2026-track3-sys019-utt013.wav,4.6,4.6,5
sys010,utt178,wav/vmc2026-track3-sys010-utt178.wav,wav/vmc2026-track3-sys019-utt177.wav,4.6,4.4,5
sys023,utt046,wav/vmc2026-track3-sys023-utt046.wav,wav/vmc2026-track3-sys019-utt045.wav,4.8,4.8,5
sys014,utt004,wav/vmc2026-track3-sys014-utt004.wav,wav/vmc2026-track3-sys019-utt003.wav,4.6,4.4,5
sys020,utt152,wav/vmc2026-track3-sys020-utt152.wav,wav/vmc2026-track3-sys019-utt151.wav,4.4,4.4,5
sys025,utt004,wav/vmc2026-track3-sys025-utt004.wav,wav/vmc2026-track3-sys019-utt003.wav,4.4,4.4,5
sys010,utt090,wav/vmc2026-track3-sys010-utt090.wav,wav/vmc2026-track3-sys019-utt089.wav,4.2,3.6,5
sys013,utt294,wav/vmc2026-track3-sys013-utt294.wav,wav/vmc2026-track3-sys019-utt293.wav,4.2,4.6,5
sys016,utt010,wav/vmc2026-track3-sys016-utt010.wav,wav/vmc2026-track3-sys019-utt009.wav,4.0,4.4,5
sys007,utt076,wav/vmc2026-track3-sys007-utt076.wav,wav/vmc2026-track3-sys019-utt075.wav,4.0,4.2,5
sys020,utt318,wav/vmc2026-track3-sys020-utt318.wav,wav/vmc2026-track3-sys019-utt317.wav,2.6,3.0,5
sys006,utt244,wav/vmc2026-track3-sys006-utt244.wav,wav/vmc2026-track3-sys019-utt243.wav,4.6,4.4,5
sys009,utt072,wav/vmc2026-track3-sys009-utt072.wav,wav/vmc2026-track3-sys019-utt071.wav,4.6,3.8,5
sys024,utt048,wav/vmc2026-track3-sys024-utt048.wav,wav/vmc2026-track3-sys019-utt047.wav,4.6,4.6,5
sys005,utt316,wav/vmc2026-track3-sys005-utt316.wav,wav/vmc2026-track3-sys019-utt315.wav,3.8,3.8,5
sys022,utt122,wav/vmc2026-track3-sys022-utt122.wav,wav/vmc2026-track3-sys019-utt121.wav,4.0,4.4,5
sys014,utt106,wav/vmc2026-track3-sys014-utt106.wav,wav/vmc2026-track3-sys019-utt105.wav,4.4,4.6,5
sys011,utt132,wav/vmc2026-track3-sys011-utt132.wav,wav/vmc2026-track3-sys019-utt131.wav,4.8,4.4,5
sys006,utt194,wav/vmc2026-track3-sys006-utt194.wav,wav/vmc2026-track3-sys019-utt193.wav,4.4,4.8,5
sys011,utt276,wav/vmc2026-track3-sys011-utt276.wav,wav/vmc2026-track3-sys019-utt275.wav,4.6,4.2,5
sys006,utt208,wav/vmc2026-track3-sys006-utt208.wav,wav/vmc2026-track3-sys019-utt207.wav,4.4,4.2,5
sys022,utt068,wav/vmc2026-track3-sys022-utt068.wav,wav/vmc2026-track3-sys019-utt067.wav,4.4,4.2,5
sys014,utt202,wav/vmc2026-track3-sys014-utt202.wav,wav/vmc2026-track3-sys019-utt201.wav,4.0,4.0,5
sys017,utt132,wav/vmc2026-track3-sys017-utt132.wav,wav/vmc2026-track3-sys019-utt131.wav,3.0,4.2,5
sys023,utt034,wav/vmc2026-track3-sys023-utt034.wav,wav/vmc2026-track3-sys019-utt033.wav,4.4,4.2,5
sys002,utt312,wav/vmc2026-track3-sys002-utt312.wav,wav/vmc2026-track3-sys019-utt311.wav,5.0,4.6,5
sys010,utt156,wav/vmc2026-track3-sys010-utt156.wav,wav/vmc2026-track3-sys019-utt155.wav,4.8,4.6,5
sys026,utt046,wav/vmc2026-track3-sys026-utt046.wav,wav/vmc2026-track3-sys019-utt045.wav,2.6,2.8,5
sys010,utt182,wav/vmc2026-track3-sys010-utt182.wav,wav/vmc2026-track3-sys019-utt181.wav,1.8,3.4,5
sys007,utt068,wav/vmc2026-track3-sys007-utt068.wav,wav/vmc2026-track3-sys019-utt067.wav,3.4,3.2,5
sys008,utt300,wav/vmc2026-track3-sys008-utt300.wav,wav/vmc2026-track3-sys019-utt299.wav,4.0,4.4,5
sys018,utt204,wav/vmc2026-track3-sys018-utt204.wav,wav/vmc2026-track3-sys019-utt203.wav,1.4,2.4,5
sys017,utt216,wav/vmc2026-track3-sys017-utt216.wav,wav/vmc2026-track3-sys019-utt215.wav,4.6,4.4,5
sys025,utt212,wav/vmc2026-track3-sys025-utt212.wav,wav/vmc2026-track3-sys019-utt211.wav,3.8,3.6,5
sys016,utt174,wav/vmc2026-track3-sys016-utt174.wav,wav/vmc2026-track3-sys019-utt173.wav,2.8,3.6,5
sys016,utt042,wav/vmc2026-track3-sys016-utt042.wav,wav/vmc2026-track3-sys019-utt041.wav,3.6,3.6,5
sys013,utt112,wav/vmc2026-track3-sys013-utt112.wav,wav/vmc2026-track3-sys019-utt111.wav,4.0,4.2,5
sys005,utt090,wav/vmc2026-track3-sys005-utt090.wav,wav/vmc2026-track3-sys019-utt089.wav,3.8,3.8,5
sys024,utt064,wav/vmc2026-track3-sys024-utt064.wav,wav/vmc2026-track3-sys019-utt063.wav,4.8,4.6,5
sys025,utt008,wav/vmc2026-track3-sys025-utt008.wav,wav/vmc2026-track3-sys019-utt007.wav,4.4,4.6,5
sys026,utt264,wav/vmc2026-track3-sys026-utt264.wav,wav/vmc2026-track3-sys019-utt263.wav,4.2,4.6,5
sys022,utt116,wav/vmc2026-track3-sys022-utt116.wav,wav/vmc2026-track3-sys019-utt115.wav,4.0,4.0,5
sys016,utt030,wav/vmc2026-track3-sys016-utt030.wav,wav/vmc2026-track3-sys019-utt029.wav,3.8,4.0,5
sys006,utt132,wav/vmc2026-track3-sys006-utt132.wav,wav/vmc2026-track3-sys019-utt131.wav,4.4,4.0,5
sys020,utt150,wav/vmc2026-track3-sys020-utt150.wav,wav/vmc2026-track3-sys019-utt149.wav,3.4,3.6,5
sys020,utt290,wav/vmc2026-track3-sys020-utt290.wav,wav/vmc2026-track3-sys019-utt289.wav,3.4,3.6,5
sys005,utt216,wav/vmc2026-track3-sys005-utt216.wav,wav/vmc2026-track3-sys019-utt215.wav,4.2,4.2,5
sys017,utt022,wav/vmc2026-track3-sys017-utt022.wav,wav/vmc2026-track3-sys019-utt021.wav,3.4,4.2,5
sys020,utt088,wav/vmc2026-track3-sys020-utt088.wav,wav/vmc2026-track3-sys019-utt087.wav,2.2,2.8,5
sys016,utt088,wav/vmc2026-track3-sys016-utt088.wav,wav/vmc2026-track3-sys019-utt087.wav,4.2,4.2,5
sys017,utt220,wav/vmc2026-track3-sys017-utt220.wav,wav/vmc2026-track3-sys019-utt219.wav,5.0,4.8,5
sys011,utt308,wav/vmc2026-track3-sys011-utt308.wav,wav/vmc2026-track3-sys019-utt307.wav,5.0,5.0,5
sys025,utt072,wav/vmc2026-track3-sys025-utt072.wav,wav/vmc2026-track3-sys019-utt071.wav,4.2,4.2,5
sys002,utt084,wav/vmc2026-track3-sys002-utt084.wav,wav/vmc2026-track3-sys019-utt083.wav,3.6,3.8,5
sys018,utt272,wav/vmc2026-track3-sys018-utt272.wav,wav/vmc2026-track3-sys019-utt271.wav,3.6,4.6,5
sys006,utt158,wav/vmc2026-track3-sys006-utt158.wav,wav/vmc2026-track3-sys019-utt157.wav,5.0,5.0,4
sys006,utt248,wav/vmc2026-track3-sys006-utt248.wav,wav/vmc2026-track3-sys019-utt247.wav,5.0,5.0,4
sys007,utt226,wav/vmc2026-track3-sys007-utt226.wav,wav/vmc2026-track3-sys019-utt225.wav,2.75,3.75,4
sys009,utt276,wav/vmc2026-track3-sys009-utt276.wav,wav/vmc2026-track3-sys019-utt275.wav,3.25,3.25,4
sys006,utt178,wav/vmc2026-track3-sys006-utt178.wav,wav/vmc2026-track3-sys019-utt177.wav,5.0,5.0,4
sys001,utt268,wav/vmc2026-track3-sys001-utt268.wav,wav/vmc2026-track3-sys019-utt267.wav,4.25,4.5,4
sys017,utt036,wav/vmc2026-track3-sys017-utt036.wav,wav/vmc2026-track3-sys019-utt035.wav,2.25,1.25,4
sys009,utt114,wav/vmc2026-track3-sys009-utt114.wav,wav/vmc2026-track3-sys019-utt113.wav,4.5,3.25,4
sys024,utt138,wav/vmc2026-track3-sys024-utt138.wav,wav/vmc2026-track3-sys019-utt137.wav,3.0,3.0,4
sys017,utt020,wav/vmc2026-track3-sys017-utt020.wav,wav/vmc2026-track3-sys019-utt019.wav,3.25,3.25,4
sys001,utt072,wav/vmc2026-track3-sys001-utt072.wav,wav/vmc2026-track3-sys019-utt071.wav,4.25,4.25,4
sys025,utt294,wav/vmc2026-track3-sys025-utt294.wav,wav/vmc2026-track3-sys019-utt293.wav,4.5,4.75,4
sys016,utt152,wav/vmc2026-track3-sys016-utt152.wav,wav/vmc2026-track3-sys019-utt151.wav,3.5,4.25,4
sys020,utt172,wav/vmc2026-track3-sys020-utt172.wav,wav/vmc2026-track3-sys019-utt171.wav,1.5,1.5,4
sys011,utt046,wav/vmc2026-track3-sys011-utt046.wav,wav/vmc2026-track3-sys019-utt045.wav,4.5,4.75,4
sys023,utt174,wav/vmc2026-track3-sys023-utt174.wav,wav/vmc2026-track3-sys019-utt173.wav,4.25,3.0,4
sys009,utt128,wav/vmc2026-track3-sys009-utt128.wav,wav/vmc2026-track3-sys019-utt127.wav,5.0,4.0,4
sys024,utt144,wav/vmc2026-track3-sys024-utt144.wav,wav/vmc2026-track3-sys019-utt143.wav,3.0,3.0,4
sys009,utt320,wav/vmc2026-track3-sys009-utt320.wav,wav/vmc2026-track3-sys019-utt319.wav,4.5,4.75,4
sys005,utt066,wav/vmc2026-track3-sys005-utt066.wav,wav/vmc2026-track3-sys019-utt065.wav,3.25,3.5,4
sys020,utt026,wav/vmc2026-track3-sys020-utt026.wav,wav/vmc2026-track3-sys019-utt025.wav,3.0,3.0,4
sys022,utt090,wav/vmc2026-track3-sys022-utt090.wav,wav/vmc2026-track3-sys019-utt089.wav,2.75,2.25,4
